             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          16525756 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525758 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525760 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525762 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525764 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525767 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525768 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525770 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525771 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525773 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525774 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525776 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525778 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525779 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525781 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525782 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525784 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525786 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525788 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525790 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525791 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525793 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525796 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525798 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525799 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525800 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525802 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525804 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525807 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525808 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525810 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525811 shared_mi tcp_run_   tcpaul  R    3:07:40      1 nid004144
          16525686 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525688 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525693 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525696 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525697 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525700 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525703 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525706 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525709 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525711 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525713 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525715 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525717 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525718 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525720 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525722 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525723 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525725 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525726 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525729 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525731 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525732 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525734 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525735 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525736 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525737 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525740 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525741 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525743 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525744 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525747 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525750 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525753 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525755 shared_mi tcp_run_   tcpaul  R    3:09:11      1 nid004144
          16525680 shared_mi analysis    lilyb  R    3:09:59      1 nid004144
          16525681 shared_mi analysis    lilyb  R    3:09:59      1 nid004144
          16525654 shared_mi tcp_run_   tcpaul  R    3:10:00      1 nid004135
          16525658 shared_mi tcp_run_   tcpaul  R    3:10:00      1 nid004144
          16525661 shared_mi tcp_run_   tcpaul  R    3:10:00      1 nid004144
          16525662 shared_mi analysis    lilyb  R    3:10:00      1 nid004144
          16525664 shared_mi analysis    lilyb  R    3:10:00      1 nid004144
          16525665 shared_mi tcp_run_   tcpaul  R    3:10:00      1 nid004144
          16525670 shared_mi analysis    lilyb  R    3:10:00      1 nid004144
          16525671 shared_mi tcp_run_   tcpaul  R    3:10:00      1 nid004144
          16525675 shared_mi analysis    lilyb  R    3:10:00      1 nid004144
          16525676 shared_mi tcp_run_   tcpaul  R    3:10:00      1 nid004144
          16525678 shared_mi tcp_run_   tcpaul  R    3:10:00      1 nid004144
          16525602 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525604 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525606 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525612 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525613 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525615 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525616 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525617 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525618 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525619 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525622 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525623 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525624 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525626 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004107
          16525629 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525631 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525633 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525634 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525635 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525637 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525638 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525641 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525644 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525646 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525649 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525652 shared_mi tcp_run_   tcpaul  R    3:10:01      1 nid004135
          16525549 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525551 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525552 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525553 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525554 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525556 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525558 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525559 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525560 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525563 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525565 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525566 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525568 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525569 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525570 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525571 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525573 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525574 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525576 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525577 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525578 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525580 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525581 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525583 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525584 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525585 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525586 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525587 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525589 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525590 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525591 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525592 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525593 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525594 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525596 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525597 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525598 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525599 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525601 shared_mi tcp_run_   tcpaul  R    3:11:04      1 nid004107
          16525528 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525530 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525534 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525536 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525539 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525541 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525542 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525544 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525546 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525547 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525548 shared_mi tcp_run_   tcpaul  R    3:11:05      1 nid004107
          16525444 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004109
          16525446 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004105
          16525447 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004105
          16525448 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525449 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525451 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525453 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525454 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525456 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525458 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525460 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525462 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525463 shared_mi bgs_tomo     sven  R    3:11:50      1 nid004131
          16525464 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525466 shared_mi lrg_tomo     sven  R    3:11:50      1 nid004131
          16525467 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525468 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525469 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525472 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525474 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525477 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525478 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525480 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525482 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525483 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525484 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525485 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525486 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525489 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525490 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525492 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525493 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004131
          16525495 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525498 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525499 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525501 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525502 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525503 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525504 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525506 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525508 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525509 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525511 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525512 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525514 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525515 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525517 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525518 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525519 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525521 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525522 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525523 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525524 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525526 shared_mi tcp_run_   tcpaul  R    3:11:50      1 nid004135
          16525265 shared_mi tcp_run_   tcpaul  R    3:13:43      1 nid004109
          16525267 shared_mi tcp_run_   tcpaul  R    3:13:43      1 nid004109
          16525269 shared_mi tcp_run_   tcpaul  R    3:13:43      1 nid004109
          16525271 shared_mi tcp_run_   tcpaul  R    3:13:43      1 nid004109
